amount,hour,category,lat,lon,is_fraud
27.04,10,Entertainment,3.3526,101.0494,0
36.99,13,Telco,3.8446,101.6855,0
27.72,13,Grocery,3.2304,101.4608,0
19.48,11,Transport,3.3425,101.1383,0
17.09,14,Transport,4.4595,101.4005,0
10.53,20,Grocery,4.3687,101.1898,0
19.54,19,Entertainment,3.5845,101.1967,0
10.93,17,Entertainment,3.786,101.5069,0
14.67,11,Grocery,4.0082,101.3129,0
24.89,15,Telco,3.4225,101.1924,0
28.94,10,Telco,3.4317,101.2576,0
27.75,16,Telco,4.2268,101.4931,0
17.47,21,Telco,3.4967,101.1995,0
16.13,9,Grocery,3.9713,101.6532,0
28.43,14,Telco,4.3247,101.6521,0
5.0,10,Grocery,3.7329,101.7744,0
7.31,10,Food,3.586,101.1659,0
14.91,10,Telco,3.5232,101.1538,0
24.77,21,Entertainment,4.3116,101.1634,0
19.12,19,Telco,3.2817,101.038,0
28.54,21,Food,3.661,101.7393,0
24.6,18,Telco,3.7452,101.5886,0
26.45,22,Transport,3.1835,101.7688,0
15.01,15,Telco,3.7229,101.7078,0
26.77,10,Food,4.0216,101.0641,0
30.02,10,Telco,4.2769,101.1808,0
32.42,8,Entertainment,3.1619,101.0564,0
40.25,8,Telco,3.6984,101.0734,0
9.93,22,Telco,3.429,101.6244,0
16.1,8,Transport,3.5415,101.3144,0
5.0,12,Food,4.0184,101.1726,0
2.73,23,Food,3.4497,101.4111,0
16.6,10,Food,3.4786,101.6117,0
21.01,21,Grocery,4.0406,101.0203,0
26.92,21,Entertainment,3.609,101.1753,0
23.19,14,Entertainment,4.1882,101.0654,0
3428.8,4,Transfer,17.0207,113.5822,1
11.03,22,Food,3.4941,101.232,0
15.91,22,Grocery,3.5913,101.6224,0
20.02,21,Food,4.1253,101.4736,0
8.63,16,Telco,3.5247,101.3931,0
17.15,12,Telco,3.5721,101.7078,0
199.0,2,Transfer,11.3721,116.4002,1
51.67,13,Grocery,3.834,101.5749,0
28.16,21,Food,3.9521,101.0503,0
22.82,19,Entertainment,3.7265,101.0725,0
43.28,15,Entertainment,3.5514,101.4994,0
14.19,14,Transport,3.6002,101.2471,0
13.73,23,Entertainment,4.1289,101.1644,0
22.02,8,Grocery,4.4112,101.2929,0
5.0,17,Transport,3.8697,101.3962,0
20.71,18,Entertainment,3.7451,101.0804,0
33.53,21,Transport,3.883,101.3598,0
18.35,14,Grocery,4.1696,101.1338,0
12.34,18,Grocery,3.7029,101.6765,0
5.0,22,Grocery,4.2337,101.4051,0
14.48,20,Telco,3.4534,101.3843,0
18.64,10,Telco,3.9918,101.0517,0
16.3,20,Grocery,3.4987,101.6307,0
22.93,22,Food,3.6242,101.0852,0
5.0,14,Grocery,4.2439,101.3392,0
4289.79,1,Transfer,29.2615,116.9414,1
29.04,12,Food,3.797,101.5768,0
21.36,9,Grocery,3.4691,101.3155,0
27.46,23,Telco,4.2794,101.0065,0
27.65,19,Telco,3.9419,101.3114,0
24.86,8,Telco,3.4662,101.3001,0
23.19,9,Telco,4.4741,101.4319,0
22.85,20,Telco,4.0715,101.1758,0
30.37,11,Telco,3.567,101.1723,0
26.65,8,Entertainment,3.729,101.2178,0
3.7,18,Telco,3.9879,101.2073,0
19.67,18,Transport,3.8327,101.2004,0
22.4,21,Grocery,3.9613,101.5011,0
4.01,18,Entertainment,3.3801,101.5929,0
29.06,20,Transport,3.8087,101.0686,0
16.23,19,Food,3.226,101.5753,0
5.27,9,Telco,3.8625,101.2279,0
36.64,9,Transport,3.9648,101.2648,0
39.77,17,Telco,4.21,101.3222,0
13.07,9,Transport,3.5494,101.7014,0
13.29,12,Transport,3.9144,101.4738,0
18.02,9,Telco,3.9821,101.0962,0
17.31,10,Telco,3.1271,101.3041,0
33.42,10,Food,3.2117,101.1096,0
16.48,16,Transport,4.1862,101.3734,0
46.38,8,Entertainment,3.5368,101.1699,0
18.65,8,Transport,3.4695,101.2575,0
7.95,16,Telco,4.4593,101.5903,0
11.13,14,Food,3.1953,101.6535,0
5.89,14,Telco,3.8703,101.7439,0
33.25,23,Entertainment,3.2877,101.6079,0
27.09,17,Entertainment,3.706,101.2704,0
23.38,17,Grocery,4.4667,101.0745,0
18.46,23,Entertainment,3.5285,101.614,0
21.57,20,Grocery,4.4669,101.4826,0
5.0,9,Transport,4.1997,101.4473,0
22.22,16,Grocery,4.254,101.0101,0
23.6,14,Entertainment,4.4733,101.0186,0
7.73,14,Transport,3.346,101.7703,0
32.27,23,Grocery,3.6043,101.789,0
199.0,3,Transfer,42.1768,113.6432,1
25.26,17,Transport,3.5853,101.6152,0
27.38,10,Grocery,3.8226,101.7341,0
14.51,10,Entertainment,4.0241,101.6718,0
23.75,15,Telco,4.4474,101.2278,0
27.72,8,Food,4.3088,101.4805,0
36.4,14,Grocery,4.3627,101.7237,0
8.13,10,Food,4.1309,101.7375,0
5.0,17,Telco,3.1586,101.181,0
29.63,22,Entertainment,3.5946,101.4966,0
25.44,11,Transport,4.3862,101.6209,0
20.08,11,Food,3.6733,101.3671,0
10.99,19,Food,3.5088,101.0741,0
18.08,12,Entertainment,3.5877,101.369,0
3085.43,3,Transfer,22.7356,119.0279,1
11.96,18,Grocery,3.242,101.5939,0
5.0,10,Telco,3.6655,101.365,0
11.39,11,Telco,3.9006,101.3894,0
18.11,13,Grocery,3.737,101.6585,0
21.56,18,Telco,4.2572,101.7685,0
37.88,17,Grocery,4.3655,101.5781,0
12.83,19,Grocery,4.3533,101.6241,0
27.9,10,Telco,3.5311,101.7409,0
36.92,13,Transport,4.3626,101.683,0
18.69,22,Grocery,3.672,101.7474,0
20.66,18,Entertainment,3.8406,101.2919,0
26.87,13,Transport,3.9261,101.5429,0
32.17,10,Grocery,3.568,101.6663,0
34.68,19,Entertainment,3.872,101.3707,0
9.3,8,Grocery,4.2028,101.7203,0
5.0,15,Transport,4.2543,101.1411,0
11.26,14,Food,3.1094,101.4263,0
22.82,19,Entertainment,4.3589,101.1481,0
20.78,14,Entertainment,3.4167,101.7718,0
27.02,17,Telco,4.3682,101.1765,0
5.12,18,Transport,3.7587,101.4989,0
22.02,19,Grocery,4.0098,101.0229,0
21.61,13,Entertainment,3.5091,101.0205,0
28.39,22,Transport,3.1224,101.6159,0
23.04,23,Grocery,4.2415,101.5634,0
10.26,15,Grocery,3.6501,101.0108,0
19.27,12,Grocery,3.7524,101.6036,0
25.51,13,Food,4.0768,101.5006,0
14.55,19,Grocery,3.3392,101.293,0
16.93,14,Grocery,3.1548,101.6069,0
13.12,11,Transport,4.0751,101.4237,0
30.38,21,Grocery,3.7418,101.1177,0
17.4,23,Telco,3.988,101.0755,0
7.07,8,Transport,3.5872,101.5265,0
12.51,8,Telco,3.6846,101.6704,0
29.0,13,Food,3.5556,101.2206,0
33.47,12,Food,3.2526,101.639,0
41.1,12,Food,3.3236,101.6934,0
10.69,18,Grocery,3.22,101.6645,0
17.93,14,Grocery,4.367,101.5669,0
35.24,13,Telco,3.41,101.4181,0
12.98,13,Food,3.5128,101.1595,0
11.59,14,Food,3.2273,101.3444,0
12.19,12,Grocery,3.7257,101.4958,0
24.52,13,Grocery,3.9808,101.4425,0
23.83,21,Telco,3.2022,101.6524,0
34.99,14,Transport,4.2458,101.2492,0
18.92,20,Food,3.2571,101.7042,0
14.69,20,Grocery,3.3235,101.1136,0
19.27,9,Transport,3.9056,101.5532,0
15.58,8,Transport,4.1531,101.6251,0
19.07,15,Food,3.736,101.7792,0
22.77,9,Entertainment,4.0125,101.0664,0
22.15,13,Food,4.2499,101.62,0
25.08,18,Grocery,4.3973,101.2963,0
27.01,22,Telco,3.4649,101.1597,0
5.0,14,Grocery,4.2872,101.0638,0
22.01,13,Telco,3.2422,101.7803,0
33.76,18,Entertainment,3.9032,101.7651,0
14.58,18,Telco,3.5806,101.6848,0
10.4,23,Transport,3.4469,101.1915,0
14.33,22,Transport,4.4259,101.0645,0
14.32,19,Transport,4.0132,101.1542,0
28.54,9,Food,3.2357,101.1052,0
13.88,21,Entertainment,3.362,101.7765,0
5.0,21,Telco,4.4021,101.6269,0
17.59,20,Grocery,4.0153,101.0448,0
6.16,16,Food,3.5038,101.1721,0
20.57,20,Entertainment,4.0382,101.2198,0
29.17,15,Grocery,3.8728,101.3156,0
4825.33,4,Transfer,49.1985,118.9079,1
5.0,20,Transport,3.6033,101.533,0
12.35,14,Transport,3.9875,101.3632,0
22.52,23,Grocery,4.2681,101.6908,0
3.8,17,Food,3.797,101.5694,0
29.08,12,Entertainment,3.2651,101.0416,0
21.16,18,Food,3.2917,101.3521,0
5.0,14,Grocery,4.2411,101.3952,0
5.0,17,Grocery,3.5026,101.7612,0
2.84,21,Food,4.0765,101.1796,0
17.4,23,Transport,3.2813,101.0203,0
6.98,15,Entertainment,3.8722,101.6544,0
11.76,13,Grocery,3.9548,101.5255,0
4.38,15,Grocery,3.8908,101.4483,0
17.69,9,Grocery,3.5402,101.4706,0
15.25,22,Grocery,4.3291,101.6968,0
14.22,20,Grocery,4.477,101.376,0
14.51,15,Telco,4.4415,101.0395,0
25.49,11,Food,3.843,101.297,0
15.24,10,Entertainment,4.227,101.5815,0
17.0,18,Grocery,3.5286,101.7441,0
9.48,23,Food,3.5681,101.4113,0
22.92,21,Entertainment,3.8507,101.1553,0
6.67,18,Food,4.4071,101.0931,0
26.78,8,Grocery,3.1671,101.2202,0
21.33,10,Entertainment,3.4702,101.3048,0
6.16,11,Transport,4.0822,101.3642,0
17.02,19,Telco,3.3888,101.5765,0
23.21,19,Grocery,3.1367,101.7082,0
23.45,10,Telco,3.7941,101.0523,0
33.62,9,Grocery,3.1848,101.037,0
23.36,17,Transport,4.4177,101.5301,0
29.75,18,Grocery,3.6416,101.7951,0
13.08,21,Food,3.6748,101.731,0
11.81,19,Grocery,4.3319,101.5963,0
24.34,22,Entertainment,4.0956,101.2563,0
25.66,21,Food,3.1641,101.511,0
25.48,12,Telco,3.6405,101.7386,0
24.04,10,Entertainment,4.0304,101.7366,0
27.82,14,Telco,3.8573,101.7566,0
26.45,13,Food,4.1983,101.6042,0
26.87,15,Transport,3.8595,101.3564,0
29.34,22,Grocery,4.0315,101.0264,0
10.13,23,Food,3.9775,101.2753,0
3.24,18,Telco,3.2396,101.1613,0
5.0,22,Telco,3.4172,101.4416,0
15.11,19,Grocery,4.0883,101.0401,0
21.96,8,Grocery,3.239,101.098,0
25.12,21,Entertainment,3.7298,101.0572,0
33.12,9,Transport,3.4842,101.1732,0
17.04,13,Food,3.3885,101.1539,0
9.32,16,Entertainment,4.1145,101.6061,0
16.81,20,Entertainment,3.6216,101.6241,0
20.72,21,Transport,3.4553,101.5402,0
2.43,17,Transport,3.1118,101.6419,0
18.32,17,Food,3.5516,101.2602,0
8.79,14,Transport,3.8113,101.4741,0
24.24,18,Telco,3.1354,101.3737,0
10.7,14,Telco,4.2361,101.7907,0
34.53,14,Grocery,3.7831,101.1557,0
23.08,10,Telco,3.3557,101.2026,0
21.81,20,Entertainment,3.4788,101.2519,0
18.64,20,Telco,3.2613,101.3428,0
31.83,8,Entertainment,3.5231,101.1713,0
17.65,9,Transport,3.2418,101.3714,0
24.22,18,Transport,3.823,101.2982,0
15.32,16,Grocery,3.3168,101.2989,0
11.44,15,Transport,4.2757,101.5964,0
24.61,17,Food,4.2938,101.4417,0
24.55,10,Grocery,4.0233,101.5841,0
5.68,22,Grocery,3.2447,101.5976,0
16.64,22,Entertainment,3.1034,101.2435,0
30.75,19,Transport,3.8954,101.2429,0
7.58,18,Telco,3.9469,101.1474,0
8.68,13,Entertainment,3.4285,101.2967,0
23.14,23,Telco,3.1234,101.0754,0
16.98,8,Entertainment,3.6377,101.6742,0
24.75,9,Food,4.0444,101.3121,0
19.16,16,Grocery,3.2249,101.6863,0
14.3,11,Entertainment,3.2894,101.7725,0
199.0,0,Transfer,21.4122,113.2119,1
20.64,14,Grocery,3.3783,101.4444,0
10.09,8,Transport,3.7157,101.7415,0
44.41,17,Transport,3.2338,101.4543,0
23.57,13,Food,3.7627,101.7002,0
27.7,13,Entertainment,3.2086,101.2868,0
16.48,17,Transport,3.8508,101.2331,0
15.89,9,Food,4.1794,101.5748,0
15.1,19,Entertainment,3.6495,101.5522,0
36.72,13,Food,3.5123,101.0114,0
23.29,13,Food,4.2552,101.5323,0
32.72,10,Grocery,3.8066,101.7324,0
15.09,11,Food,3.3445,101.5056,0
17.23,23,Telco,3.6302,101.0243,0
199.0,4,Transfer,45.9415,115.6755,1
35.49,16,Food,4.0133,101.2444,0
8.68,12,Entertainment,4.2049,101.4555,0
22.23,9,Transport,3.3534,101.1381,0
18.05,10,Transport,3.8453,101.6839,0
18.58,18,Telco,3.825,101.2232,0
20.73,18,Transport,4.4173,101.6504,0
16.22,14,Entertainment,4.4346,101.0996,0
28.54,14,Entertainment,4.363,101.4719,0
25.84,13,Entertainment,3.1205,101.7608,0
19.28,22,Food,4.4883,101.0014,0
4.76,13,Grocery,3.9322,101.1616,0
9.57,9,Entertainment,3.7879,101.6136,0
22.47,9,Telco,3.1076,101.2097,0
14.27,17,Grocery,3.7251,101.1017,0
31.45,18,Entertainment,4.1774,101.129,0
40.7,12,Entertainment,4.314,101.4732,0
31.22,18,Grocery,4.2507,101.4372,0
18.23,11,Grocery,3.3492,101.6757,0
15.32,21,Food,4.071,101.6343,0
22.8,16,Grocery,3.9182,101.0761,0
21.42,22,Transport,3.9094,101.097,0
27.48,13,Grocery,4.4137,101.3039,0
23.51,21,Transport,3.7951,101.0841,0
20.42,21,Telco,3.8342,101.3459,0
18.56,21,Food,3.7705,101.7016,0
19.61,18,Transport,3.9178,101.0809,0
21.36,16,Telco,3.8636,101.0027,0
16.88,8,Grocery,4.4487,101.527,0
36.01,22,Telco,4.3226,101.5691,0
22.98,12,Food,4.1736,101.4255,0
3.73,16,Telco,3.8073,101.5177,0
5.0,9,Grocery,4.2861,101.5346,0
12.63,23,Grocery,3.8893,101.3399,0
6.7,16,Food,3.1913,101.1656,0
20.59,18,Entertainment,3.7626,101.4682,0
18.37,16,Telco,3.3291,101.0322,0
24.85,15,Food,3.907,101.5867,0
16.67,23,Telco,4.4989,101.5215,0
22.93,9,Grocery,3.6478,101.4078,0
12.38,12,Entertainment,3.4865,101.5022,0
12.27,13,Transport,4.4888,101.7962,0
32.6,13,Transport,4.4739,101.3599,0
19.2,8,Telco,4.1355,101.1712,0
34.69,19,Food,3.6322,101.5371,0
26.12,16,Food,3.568,101.2694,0
18.29,20,Entertainment,3.1231,101.3365,0
6.58,11,Grocery,3.6933,101.4543,0
2.4,19,Grocery,3.1711,101.4467,0
20.58,13,Food,4.0719,101.6794,0
24.23,12,Entertainment,4.2099,101.6627,0
23.92,10,Telco,3.3799,101.0957,0
16.88,11,Telco,3.154,101.5566,0
8.86,21,Entertainment,4.3148,101.0172,0
10.68,16,Food,3.2406,101.3354,0
22.74,21,Entertainment,3.3919,101.1317,0
31.12,21,Telco,3.3687,101.7591,0
6.36,11,Transport,3.1522,101.0289,0
15.59,19,Grocery,3.9386,101.7766,0
43.21,15,Transport,3.9936,101.4154,0
16.51,15,Grocery,4.3812,101.0837,0
10.79,21,Food,3.1721,101.1766,0
14.19,18,Telco,3.5062,101.5297,0
15.4,9,Telco,3.8168,101.5887,0
19.61,15,Transport,3.4536,101.5446,0
26.01,17,Food,3.1949,101.6185,0
23.45,14,Transport,4.2394,101.2267,0
5.0,12,Entertainment,3.3787,101.4125,0
20.6,8,Grocery,4.1514,101.4909,0
22.07,23,Grocery,3.6125,101.024,0
30.93,19,Entertainment,3.891,101.4193,0
30.75,17,Transport,4.2332,101.4572,0
7.3,12,Transport,3.1457,101.4537,0
40.41,14,Grocery,3.6571,101.312,0
16.21,20,Telco,3.4558,101.5015,0
6.06,20,Grocery,4.2154,101.3506,0
5.13,14,Grocery,3.8671,101.2029,0
11.71,10,Grocery,3.9627,101.5355,0
10.42,23,Telco,4.3258,101.4999,0
19.09,10,Transport,3.8442,101.7581,0
16.0,18,Food,3.6641,101.0537,0
9.67,22,Entertainment,3.2564,101.7358,0
199.0,3,Transfer,21.918,112.7166,1
31.95,17,Transport,4.4831,101.2486,0
8.36,10,Grocery,4.4096,101.6884,0
20.74,11,Food,4.482,101.2631,0
4.9,15,Entertainment,3.9383,101.4324,0
31.61,8,Entertainment,4.3274,101.1867,0
23.63,11,Grocery,3.6192,101.7037,0
21.07,22,Grocery,3.9206,101.4048,0
7.42,13,Grocery,3.4433,101.2916,0
16.06,14,Transport,3.3249,101.296,0
36.91,8,Grocery,3.3831,101.3437,0
22.54,14,Entertainment,4.0928,101.5551,0
24.76,17,Grocery,3.6439,101.7527,0
199.0,1,Transfer,41.0861,117.8626,1
18.19,15,Transport,3.4916,101.0528,0
19.03,15,Grocery,4.2496,101.5895,0
15.96,21,Telco,3.2163,101.5094,0
25.71,14,Food,4.2589,101.2041,0
18.28,18,Telco,3.4294,101.6607,0
24.15,18,Entertainment,3.8088,101.1693,0
5.0,17,Telco,3.9754,101.3142,0
8.84,10,Food,3.2106,101.2635,0
16.64,16,Transport,3.5325,101.6672,0
38.59,22,Transport,3.4571,101.066,0
27.58,11,Telco,4.1647,101.6447,0
21.04,23,Grocery,3.9336,101.6119,0
28.49,23,Telco,3.9582,101.763,0
15.63,19,Transport,3.8014,101.3138,0
42.59,9,Grocery,3.4452,101.3051,0
12.54,16,Transport,3.1443,101.1426,0
35.81,11,Entertainment,3.1619,101.0388,0
17.32,16,Food,4.2194,101.3192,0
20.35,15,Telco,3.1581,101.2632,0
19.8,10,Telco,4.1161,101.2076,0
11.07,23,Food,3.318,101.7112,0
5.0,18,Entertainment,3.4739,101.7912,0
10.18,15,Food,4.2224,101.4893,0
25.03,9,Transport,3.1333,101.0805,0
40.84,12,Entertainment,3.146,101.5795,0
8.91,16,Entertainment,4.2589,101.1377,0
21.56,18,Telco,4.3938,101.4656,0
21.38,21,Telco,3.6498,101.5594,0
20.7,16,Entertainment,3.8798,101.4676,0
23.31,18,Entertainment,4.3642,101.4804,0
23.48,14,Grocery,3.9292,101.4638,0
10.16,10,Telco,3.6571,101.2797,0
7.46,8,Entertainment,4.4431,101.2146,0
10.8,12,Food,3.8135,101.4242,0
23.92,13,Food,4.2167,101.5588,0
32.97,9,Telco,4.2811,101.6614,0
6.66,17,Transport,3.1813,101.2151,0
17.3,10,Grocery,3.9936,101.1286,0
27.72,11,Telco,3.4113,101.1236,0
18.92,22,Telco,3.1077,101.213,0
8.36,18,Grocery,3.1781,101.7742,0
7.18,19,Food,3.8028,101.2127,0
15.22,12,Grocery,4.467,101.6928,0
34.3,11,Grocery,3.5341,101.3375,0
27.68,9,Entertainment,4.2228,101.7487,0
5.0,23,Grocery,4.2208,101.7988,0
6.7,18,Grocery,3.259,101.5312,0
20.05,8,Food,4.2926,101.0774,0
13.59,22,Food,4.0343,101.7854,0
28.65,22,Transport,3.3142,101.0048,0
26.28,17,Entertainment,3.4309,101.0359,0
21.2,19,Entertainment,4.3786,101.0212,0
31.22,11,Food,4.1814,101.6068,0
34.44,10,Entertainment,3.7755,101.1754,0
24.44,21,Telco,3.4437,101.406,0
23.85,11,Grocery,4.1262,101.1587,0
10.54,11,Food,4.0315,101.2263,0
17.25,11,Grocery,3.836,101.6703,0
21.42,18,Food,4.3551,101.1472,0
8.3,12,Telco,3.1953,101.6289,0
4.46,11,Food,3.2875,101.7067,0
25.36,8,Grocery,3.763,101.3299,0
29.51,9,Grocery,3.1342,101.1477,0
25.05,23,Telco,4.2414,101.7627,0
25.11,21,Entertainment,3.4138,101.5663,0
2.13,16,Food,3.9531,101.6439,0
30.34,19,Telco,4.0918,101.5262,0
5.82,15,Grocery,3.7452,101.5712,0
19.78,13,Food,3.4103,101.5864,0
44.43,15,Telco,3.3372,101.126,0
10.29,11,Transport,3.3288,101.2528,0
37.12,23,Entertainment,3.1963,101.6282,0
5.9,14,Grocery,3.1044,101.3684,0
16.48,17,Transport,3.5284,101.2427,0
21.03,22,Entertainment,4.2571,101.3635,0
8.97,14,Entertainment,3.3044,101.3642,0
10.31,23,Food,4.0319,101.5917,0
22.15,17,Telco,3.4671,101.4973,0
11.72,22,Transport,4.3034,101.2873,0
15.63,10,Entertainment,4.1732,101.6981,0
31.4,22,Entertainment,4.0899,101.5334,0
5.0,14,Telco,3.7499,101.1768,0
34.03,22,Transport,3.7301,101.0079,0
14.68,20,Entertainment,3.5665,101.4802,0
22.71,8,Food,3.794,101.3305,0
15.56,9,Transport,3.9806,101.6421,0
12.6,15,Entertainment,3.6006,101.7355,0
14.71,14,Food,3.1227,101.7798,0
25.13,13,Grocery,3.2258,101.6124,0
26.1,19,Grocery,4.3152,101.6861,0
15.98,17,Entertainment,4.234,101.7732,0
21.69,9,Food,3.2142,101.3788,0
6.48,17,Telco,4.2087,101.7041,0
7.34,9,Transport,4.0595,101.3795,0
19.45,8,Grocery,4.3046,101.6929,0
23.89,23,Transport,3.5322,101.3969,0
18.71,9,Telco,3.3931,101.5761,0
16.53,21,Grocery,3.8301,101.7477,0
42.68,13,Food,4.0236,101.0938,0
23.65,23,Grocery,3.5214,101.4856,0
22.11,13,Transport,3.2571,101.7902,0
21.39,21,Food,3.89,101.7854,0
7.7,14,Grocery,3.4237,101.6708,0
29.64,13,Transport,4.3313,101.6168,0
5.54,16,Transport,4.4665,101.5562,0
6.33,13,Entertainment,3.6142,101.3256,0
21.59,17,Transport,4.3001,101.6317,0
21.24,8,Grocery,3.1297,101.085,0
15.72,11,Food,3.8543,101.7501,0
30.8,15,Entertainment,3.4213,101.0543,0
19.91,11,Entertainment,3.8097,101.0745,0
4395.68,0,Transfer,23.9399,115.55,1
9.76,12,Telco,4.0436,101.4529,0
14.38,22,Transport,3.7435,101.0056,0
12.78,19,Grocery,3.209,101.3115,0
28.62,14,Transport,4.1096,101.1194,0
5.0,17,Telco,3.2595,101.5415,0
34.27,12,Telco,3.8888,101.7206,0
30.46,14,Grocery,3.509,101.727,0
16.76,13,Transport,4.1146,101.5345,0
39.37,23,Entertainment,3.5925,101.7792,0
9.16,15,Entertainment,3.9671,101.3166,0
6.42,12,Entertainment,3.2761,101.0299,0
21.02,20,Entertainment,4.1505,101.7503,0
19.78,18,Telco,4.4593,101.6024,0
15.04,23,Grocery,4.3183,101.5538,0
31.0,17,Grocery,3.4753,101.5998,0
28.82,23,Transport,3.2725,101.3339,0
28.77,23,Entertainment,3.5674,101.2899,0
25.9,15,Food,3.8195,101.3919,0
42.08,19,Grocery,3.3035,101.1835,0
16.21,8,Grocery,3.1532,101.4522,0
3.78,14,Grocery,3.1478,101.1312,0
16.3,17,Grocery,3.332,101.2388,0
12.88,21,Entertainment,4.4689,101.4047,0
12.49,15,Entertainment,3.4598,101.0778,0
34.05,12,Food,3.1349,101.4181,0
41.7,8,Telco,4.1264,101.2102,0
16.9,22,Telco,3.7151,101.2934,0
25.9,22,Transport,3.5653,101.1742,0
6.33,20,Food,4.2679,101.0818,0
20.97,12,Entertainment,3.8122,101.1539,0
7.2,23,Entertainment,3.7926,101.7373,0
4.61,21,Entertainment,3.8273,101.6592,0
15.84,14,Entertainment,3.9658,101.0868,0
27.09,11,Entertainment,4.3192,101.1865,0
18.2,19,Food,3.6088,101.1476,0
9.12,9,Entertainment,3.4081,101.0299,0
14.43,19,Entertainment,3.9012,101.5432,0
11.04,14,Transport,3.4236,101.226,0
21.54,16,Food,3.9218,101.7618,0
8.85,16,Transport,3.5368,101.7642,0
3640.47,4,Transfer,26.5418,112.7504,1
18.5,9,Telco,3.6867,101.7634,0
26.28,17,Entertainment,3.4023,101.0805,0
20.43,21,Grocery,3.962,101.1924,0
30.02,22,Telco,3.9211,101.6537,0
14.79,14,Telco,4.0583,101.659,0
42.25,8,Telco,3.4021,101.4698,0
4.98,17,Grocery,3.5062,101.4968,0
14.31,10,Food,3.5871,101.2571,0
11.93,15,Food,3.3782,101.5033,0
12.04,23,Grocery,4.0203,101.5134,0
27.36,10,Transport,3.2014,101.3278,0
14.86,14,Grocery,3.8173,101.5037,0
9.63,13,Transport,3.4324,101.7979,0
25.28,22,Telco,3.4577,101.7844,0
29.14,20,Entertainment,3.1167,101.4011,0
21.0,13,Grocery,3.9224,101.3642,0
15.34,15,Grocery,3.9839,101.5955,0
19.04,17,Transport,3.663,101.297,0
33.69,19,Entertainment,3.3322,101.157,0
15.22,23,Food,3.2898,101.7908,0
21.95,13,Grocery,4.2835,101.0433,0
20.73,16,Food,3.939,101.4359,0
22.64,15,Telco,4.0828,101.3691,0
17.09,17,Telco,3.5947,101.4954,0
20.26,21,Food,3.858,101.3739,0
23.03,20,Telco,3.6117,101.3965,0
17.41,12,Telco,4.1491,101.3556,0
11.86,11,Telco,4.3426,101.0674,0
41.46,17,Grocery,4.2336,101.6571,0
10.48,12,Transport,3.2483,101.5058,0
24.05,23,Entertainment,3.8673,101.1551,0
9.28,19,Grocery,4.4056,101.3108,0
28.73,10,Food,3.7634,101.0573,0
16.33,14,Grocery,3.5453,101.7397,0
29.78,22,Transport,4.3129,101.6272,0
13.71,13,Food,3.3801,101.2913,0
14.46,17,Grocery,4.4064,101.5949,0
41.57,23,Entertainment,3.2544,101.5748,0
12.75,17,Entertainment,3.8548,101.1362,0
15.97,12,Transport,3.6543,101.6031,0
23.16,11,Food,3.7503,101.405,0
24.52,12,Telco,3.4353,101.0481,0
16.53,23,Telco,4.4178,101.1226,0
19.54,10,Food,3.7131,101.0319,0
15.98,23,Transport,3.7576,101.6288,0
21.7,19,Entertainment,3.8441,101.3409,0
21.11,12,Telco,3.133,101.448,0
22.5,8,Telco,3.2738,101.2037,0
20.88,8,Transport,3.6058,101.6575,0
15.13,23,Grocery,4.346,101.3939,0
19.46,18,Telco,3.6558,101.54,0
38.57,13,Transport,3.159,101.3957,0
35.89,9,Grocery,3.158,101.5062,0
35.44,23,Transport,3.4646,101.4309,0
20.63,13,Grocery,3.5262,101.0303,0
12.67,22,Food,3.7003,101.0346,0
6.13,13,Entertainment,3.3981,101.336,0
2.63,23,Transport,3.9824,101.5276,0
32.81,22,Telco,3.38,101.4289,0
19.82,8,Entertainment,3.3553,101.7859,0
24.42,14,Grocery,4.1566,101.3933,0
18.54,14,Entertainment,3.8562,101.1793,0
20.49,14,Telco,3.44,101.2724,0
19.99,18,Entertainment,3.6062,101.4109,0
30.74,8,Grocery,4.4142,101.1688,0
7.93,23,Food,3.5696,101.2843,0
10.51,22,Grocery,4.1492,101.6852,0
17.04,8,Telco,4.3088,101.7305,0
10.81,22,Transport,4.4175,101.6231,0
13.33,18,Entertainment,4.408,101.3921,0
35.88,11,Grocery,3.9644,101.1615,0
25.88,15,Grocery,4.1428,101.3116,0
29.51,14,Entertainment,3.2433,101.3105,0
32.05,19,Food,3.9541,101.627,0
22.84,8,Entertainment,3.6554,101.5834,0
12.22,20,Entertainment,4.1114,101.4511,0
13.76,19,Grocery,4.1145,101.1624,0
14.5,19,Telco,3.1463,101.3905,0
35.18,14,Entertainment,4.4545,101.6134,0
20.37,12,Entertainment,4.3599,101.5143,0
8.67,8,Grocery,4.3995,101.3341,0
12.08,11,Entertainment,4.3425,101.57,0
12.19,10,Food,4.4639,101.7803,0
14.0,18,Entertainment,4.1908,101.7498,0
3.32,20,Entertainment,3.5115,101.0065,0
23.13,8,Entertainment,3.4491,101.715,0
41.44,22,Grocery,3.5998,101.519,0
7.06,11,Food,3.9444,101.1145,0
21.05,22,Entertainment,3.8697,101.7218,0
21.29,23,Transport,3.1016,101.6411,0
30.0,19,Telco,3.7126,101.3472,0
26.65,9,Food,4.1356,101.1901,0
11.86,21,Grocery,3.5643,101.3029,0
12.89,17,Grocery,3.528,101.766,0
27.06,11,Entertainment,3.404,101.0629,0
21.53,15,Transport,3.8552,101.4239,0
31.6,16,Telco,4.1612,101.2162,0
